BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,TIN,ProductId,StandardComponentId,EnrolleeContractRateDeterminationRule,TwoParentFamilyMaxDependentsRule,SingleParentFamilyMaxDependentsRule,DependentMaximumAgRule,ChildrenOnlyContractMaxChildrenRule,DomesticPartnerAsSpouseIndicator,SameSexPartnerAsSpouseIndicator,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,RowNumber,MarketCoverage,DentalOnlyPlan
2014,AL,12538,HIOS,8,2014-01-21 08:29:49,12538,95-6042390,,12538AL0020003,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",19,,
2014,AL,12538,HIOS,8,2014-01-21 08:29:49,12538,95-6042390,,12538AL0020004,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",20,,
2014,AL,12538,HIOS,8,2014-01-21 08:29:49,12538,95-6042390,,12538AL0020005,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",21,,
2014,AL,12538,HIOS,8,2014-01-21 08:29:49,12538,95-6042390,,12538AL0020006,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,26,,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No",22,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL001,,,,,,,,,,,,11,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL002,,,,,,,,,,,,12,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL003,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,13,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL004,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,14,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL005,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,15,,
2014,AL,17540,HIOS,3,2013-09-02 11:39:25,17540,13-5123390,17540AL006,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,16,,
2014,AL,44580,HIOS,10,2014-01-21 08:29:49,44580,39-1263473,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No",10,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Brother or Sister,No;Self,No",10,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0090001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No",11,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0100001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No",12,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0040002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",13,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",14,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",15,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0030002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",16,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0080002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",17,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0060002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",18,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0050002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",19,,
2014,AL,44785,HIOS,4,2013-09-10 14:43:20,44785,63-1028262,,44785AL0070002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No",20,,
2014,AL,46211,HIOS,1,2013-06-06 10:50:48,46211,35-0472300,,,There are rates specifically for couples and for families (not just addition of individual rates),3 or more,3 or more,30,1,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,No;Life Partner,No",10,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,6,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",10,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL031,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",11,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL043,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",12,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL038,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",13,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL034,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",14,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL028,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",15,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL050,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",16,,
2014,AL,46944,HIOS,7,2014-01-17 09:36:20,46944,63-0103830,46944AL053,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No",17,,
2014,AL,59809,HIOS,8,2014-01-16 07:24:04,59809,86-0207231,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,No,Age on effective date,Not Applicable,"Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Dependent on a Minor Dependent,No",10,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",10,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",11,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",12,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",13,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",14,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",15,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",16,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",17,,
2014,AL,77233,HIOS,6,2014-01-17 09:36:20,77233,75-1233841,,77233AL0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",18,,
2014,AL,82285,HIOS,7,2014-01-21 08:29:49,82285,94-2761537,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",10,,
2014,AL,82285,HIOS,7,2014-01-21 08:29:49,82285,94-2761537,,82285AL0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",11,,
2014,AL,82285,HIOS,7,2014-01-21 08:29:49,82285,94-2761537,,82285AL0010002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes",12,,
2014,AL,82285,HIOS,7,2014-01-21 08:29:49,82285,94-2761537,,82285AL0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No",13,,
2014,AZ,17100,HIOS,7,2013-10-15 07:27:56,17100,13-5581829,,17100AZ0170001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,No,No,Age on effective date,Not Applicable,"Brother or Sister,Yes;Ward,Yes;Self,Yes;Child,Yes;Dependent on a Minor Dependent,Yes",12,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,,,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No",10,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ001,,,,,,,,,,,,11,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ002,,,,,,,,,,,,12,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ003,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,13,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ004,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,14,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ005,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,15,,
2014,AZ,17454,HIOS,5,2013-09-17 16:07:07,17454,13-5123390,17454AZ006,,There are rates specifically for couples and for families (not just addition of individual rates),,,26,,,,,,,16,,
2014,AZ,30045,HIOS,5,2014-03-19 07:06:49,30045,86-0274899,,30045AZ0010009,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,No,No,Age on effective date,Not Applicable,,15,,
2014,AZ,30045,HIOS,5,2014-03-19 07:06:49,30045,86-0274899,,30045AZ0010010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,No,No,Age on effective date,Not Applicable,,16,,
2014,AZ,30045,HIOS,5,2014-03-19 07:06:49,30045,86-0274899,,30045AZ0010011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,No,No,Age on effective date,Not Applicable,"Spouse,Yes;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No",17,,
